Acceleration_X1,Acceleration_Y1,Acceleration_Z1,Acceleration_X2,Acceleration_Y2,Acceleration_Z2,Acceleration_X3,Acceleration_Y3,Acceleration_Z3
-0.03730571765625007,-0.09135959890624995,-0.06126477664887336,0.05092152718749997,-0.08967552924035463,-0.0009610001562500013,-0.08235078831192805,-0.08529594265624964,0.2281538353658105
-0.03142829843750005,-0.09444852531249978,-0.06126756048524671,0.05197266874999995,-0.09382022877160473,-0.0010617856249999955,-0.08272463703125016,-0.08266279859375017,0.22953716109374978
-0.03659954765624989,-0.09522641842166704,-0.06151537572787032,0.050893916874999896,-0.0931086218749998,-0.004030388750000004,-0.08254404312499973,-0.09037146421875013,0.23078874375000033
-0.03753597812499995,-0.08956262587416913,-0.06116505987674339,0.050136313929296794,-0.09198983361535477,-0.0031711892187499947,-0.08666730193730939,-0.08020075250000035,0.22981839093749973
-0.03785498953124991,-0.0860664823437501,-0.05974177018924364,0.04848013203125013,-0.0903372967187501,-0.002238711718750005,-0.0848491781873092,-0.08286979937500005,0.22498847073162206
-0.03735429843750001,-0.08631156028083443,-0.05916781246311736,0.048549972739062426,-0.08764166109375009,-0.004556515468749995,-0.08391853687500025,-0.08346084078124993,0.21952679343749967
-0.03698760406250007,-0.08550406249999996,-0.06043325683811707,0.05056934224726566,-0.09097511906250023,-0.003868069375000011,-0.08552365468750002,-0.08208554984374987,0.22036293739706075
-0.03618335734375018,-0.08452033890625014,-0.06259505449436728,0.04893827052851562,-0.09154375046874956,-0.009311198906249981,-0.08429609625000005,-0.08554218328124998,0.21988339703124996
-0.032632585468749975,-0.0871358287183343,-0.05917452751649703,0.04530314084101551,-0.09131241328124982,-0.00853472484375001,-0.08433758203124997,-0.07617075984375,0.2222200715624999
-0.03162478218750003,-0.08997177498416717,-0.06038461571137349,0.04718118578124979,-0.09271891296875027,-0.008743231718749973,-0.0854365765624997,-0.08149312531250016,0.2242141868253707
-0.032657894687500126,-0.08851712762458427,-0.06052364317449052,0.047893085468750075,-0.09339834062500012,-0.006867242031249988,-0.08358223078125017,-0.07720793812500011,0.22365602968749954
-0.03586284859375002,-0.08756306499999969,-0.060676738470493916,0.04405807771601567,-0.09690982890625026,-0.005915471406249997,-0.0862914763123091,-0.08221476109375005,0.2254947456250002
-0.036613345625000016,-0.08970458310916712,-0.0607327985403703,0.04575810005976561,-0.09637266578125037,-0.008207077031249992,-0.08713450718749993,-0.08705528343750008,0.22599358406249995
-0.03855331296874997,-0.08847501154666727,-0.05776631828124991,0.04252658406250008,-0.09751878328125019,-0.003418883593749999,-0.08891341693730954,-0.08206464406250007,0.22767058406249985
-0.03621754999999994,-0.08725142342166746,-0.06024358213412057,0.04336671140625003,-0.09793771421874965,-0.002146961875000005,-0.08654113421875013,-0.08477096156250004,0.22651538749999972
-0.03433480546875008,-0.08906174529666734,-0.06070351572787058,0.04144139959101579,-0.09489840595910515,-0.0015047689062499953,-0.08827242109375004,-0.0846438345312502,0.22817185125000036
-0.03463738749999996,-0.08712995528083457,-0.05856083291537017,0.04148536302851568,-0.0948237868966047,-0.0017002532812500062,-0.08788382437499984,-0.0857041293750002,0.23030329599081148
-0.0330115185937499,-0.08916810764041734,-0.058323111698363975,0.04276538234374987,-0.08993406390624982,-0.006076194531249987,-0.09004459015624951,-0.0890932499683045,0.22898615312500006
-0.034657484531249984,-0.09007813375000007,-0.05658870550174367,0.044014589122265496,-0.09028948281250022,-0.001473320000000006,-0.08862663756230925,-0.08395744656249995,0.23056499406249967
-0.03399406687499994,-0.09351135999999985,-0.05914251345399685,0.04906013187500004,-0.09319433624999972,-0.0037908899999999977,-0.08658936012461876,-0.08169844468750012,0.22791989115074313
-0.03557177406250006,-0.09490194715583451,-0.06168972829774691,0.05055132808828123,-0.09443808593750017,-0.004688505468749991,-0.09005563037480942,-0.08485518156250035,0.2291913044283105
-0.03370563749999997,-0.09195071968749981,-0.06032303666537014,0.05403545818476564,-0.09252275046874976,-0.0050388145312500075,-0.08567805387461844,-0.07566202359374988,0.2297162325
-0.03181868937499987,-0.09229808124999993,-0.06257029486024686,0.05025228474726569,-0.08923680908410471,-0.004826631093749995,-0.08227629812499998,-0.08302828328124988,0.22659441145956027
-0.031650035000000035,-0.08961272218749991,-0.06316432564149664,0.05024188937499994,-0.09148713551195894,-0.003803935000000008,-0.08245021624999986,-0.0777123037499999,0.22660373500000017
-0.03342290312500007,-0.09108641935916689,-0.06488157345399694,0.05136610765625014,-0.09279311111535458,-0.007031623906250003,-0.08217406656250022,-0.0816501253124999,0.22874948000000012
-0.03385677687499999,-0.09088178185916712,-0.06414567229037017,0.04931766921874993,-0.09565905640625066,-0.005271808593750002,-0.08229748453125016,-0.07576854546874968,0.22929842781249962
-0.03372537546874994,-0.09255831515624997,-0.06300494298524707,0.05166581396601568,-0.09184006796875012,-0.004350774531249989,-0.0842699021875001,-0.08082543828125002,0.22959965958455975
-0.03263330406250009,-0.09556071875000026,-0.06298112338412026,0.049295690625000346,-0.08633113281250003,-0.0026207004687499994,-0.08612096468750004,-0.0796409468750001,0.22515437656249965
-0.030529838125000056,-0.09298903089000154,-0.058322226578996716,0.04897082443476568,-0.09077972906250023,-0.001938735156250014,-0.08533356265624992,-0.070732079375,0.22603277245037298
-0.029745151718749988,-0.087807124375,-0.0580954312296143,0.047616450312500086,-0.09127055968749988,-0.004680599062500004,-0.08531966375000008,-0.0722816890625001,0.22170670901287118
-0.03239471156250006,-0.08533568543708438,-0.05745216456424354,0.04820401968749977,-0.09177248644945918,-0.005062880312499997,-0.08688085531249985,-0.07550050328125013,0.21931798484374937
-0.03391363984375008,-0.08411353951541725,-0.05682470463412027,0.04604560765624987,-0.09189314687500011,-0.005887026406250006,-0.08690310834355937,-0.07956675859374976,0.21938750812499996
-0.03657831328124996,-0.08652781510875136,-0.05805214300174409,0.04336743912226546,-0.09125414749999998,-0.00803839281249999,-0.08757269359375011,-0.08202713062499985,0.21931880770956125
-0.03598939906249996,-0.08078457078124998,-0.060121592516496986,0.044003718497265545,-0.09186185406250003,-0.006822157499999986,-0.08926112749999966,-0.07075239390624988,0.2238060032812503
-0.03393733343750005,-0.08090638467166716,-0.06273165128299377,0.043620411562500114,-0.09210971640624974,-0.006875501562500001,-0.08766908281250033,-0.0749682364062502,0.21975130692831063
-0.03351911453124994,-0.08217263265625009,-0.06134185211762334,0.04260087974726559,-0.09473648140624977,-0.006543139531249985,-0.08766842974980932,-0.0809818881249998,0.22152108901287196
-0.03426264765624991,-0.08598312870250202,-0.06196878628299413,0.044607692031249965,-0.09669360877160427,-0.00855070343749996,-0.08372605912480909,-0.07615086968749978,0.21975167020956093
-0.03633523078124992,-0.08561485467166711,-0.06077686043186704,0.045130761369531036,-0.08999233281250038,-0.00984370124999999,-0.0838963370935593,-0.07705201609375006,0.21898416656250075
-0.035102627968750036,-0.08480149170291705,-0.05876529740973745,0.04621444046875002,-0.08977935218749977,-0.004569085156249994,-0.08444279093750018,-0.08308538906249995,0.22370372484375006
-0.03549416078124989,-0.0889774394995847,-0.05969705892274686,0.047110189494531156,-0.08839669406249973,-0.006169709062499998,-0.0874587546875001,-0.08303599184330483,0.2233472982316221
-0.03619751999999997,-0.08769962701541703,-0.060843669062500105,0.04721968771601569,-0.09058257343750016,-0.0033329159374999974,-0.09181443171875035,-0.0792739781249998,0.22387275364706152
-0.03401092578124996,-0.08998297781250032,-0.061902206977870355,0.05047469156250015,-0.09333565234374985,-0.003717970312499993,-0.09002692421875022,-0.08304949046874979,0.22338453015625023
-0.03474894171874989,-0.0890959645154174,-0.06198844152561714,0.05107986615351576,-0.09186516125000037,-0.003062272031249997,-0.08879476234375022,-0.08249935640624972,0.22107188755331084
-0.03731063281249996,-0.09089401873416715,-0.06102390433811698,0.05115926646601542,-0.08969322549035465,-0.000441958124999994,-0.09111631593750026,-0.07430507949955462,0.22669569171874973
-0.033963415312500064,-0.08914174732791713,-0.06050594067449078,0.04758365574453119,-0.09137976455285472,-0.001200316093749995,-0.08869288765625,-0.08363384812499972,0.22658319343749958
-0.0317465962499999,-0.08592069187500012,-0.05654297690799371,0.04740785630976556,-0.0897366765624997,0.0011105834375000016,-0.08861834599980929,-0.0793157968749998,0.2294300417187503
-0.029465951093750085,-0.08546913592166724,-0.057680268852870455,0.046901238244531206,-0.08931089144945928,-0.0014562712500000006,-0.0884662039062499,-0.07786332046874957,0.22985126249999943
-0.0295712787500001,-0.08916254171875007,-0.05765276914887343,0.04867826203124994,-0.09067506410570926,-0.001980628281250002,-0.08460931218750004,-0.07954046874999984,0.2297828018253715
-0.031862588281250014,-0.08803140967166742,-0.05871232543186716,0.048597486622265824,-0.08914194877160461,0.0001719620312500041,-0.0873833193750001,-0.08299369031249965,0.22834394093750018
-0.03041065687499995,-0.08967743606208436,-0.06023116838412023,0.04600494906250005,-0.0884897868749998,-0.0011724740625000006,-0.08901224281249975,-0.07957529390625004,0.22123867432537175
-0.030935578906250014,-0.09155296854625167,-0.06048301855686709,0.04922974218749989,-0.09061083937499995,-0.0024456903124999894,-0.08619908849980926,-0.07735495453124988,0.22631913546875024
-0.0329062028125,-0.0924226581250004,-0.059194413001743725,0.04796137828124993,-0.08726155765625018,-0.0033901548437500024,-0.08594125506230897,-0.08330929046875005,0.22822395870037201
-0.03430277796875004,-0.09387855715583444,-0.058827529564243884,0.0497054810570312,-0.08922972580285489,-0.004357261875000003,-0.0832921031873094,-0.08651465671875001,0.23130847198162244
-0.033115765937499986,-0.09136624078124995,-0.05706140886936722,0.04744906080429691,-0.09120774689660491,-0.002219481093750008,-0.08427628146855941,-0.08375731765625016,0.23090737370037234
-0.034523489999999935,-0.09194419171875,-0.05847716548524705,0.046845324687500016,-0.09429960281249995,-0.0032423525000000136,-0.08442703787480932,-0.08294631546875031,0.22948764640624975
-0.03406196249999988,-0.08927147484375007,-0.05976196703125004,0.04721145330429673,-0.09178517611535476,-0.002474070937500013,-0.08497373968750008,-0.0826006106249998,0.2323308213033103
-0.03235410609375002,-0.09106227529666718,-0.06256893713412032,0.05096335084101551,-0.09252759473070946,-0.004370072500000005,-0.08371197796875003,-0.07627984718750008,0.2263304734944932
-0.03344539765624999,-0.09255658418708444,-0.061145521821620294,0.048103727031250015,-0.09233822609375,-0.0037387421874999984,-0.08590747693730945,-0.08079036824955463,0.2258891768786824
-0.03449818578124995,-0.09384434671874944,-0.0576600213528703,0.04722208724726573,-0.09191798515625024,-0.0038572157812500063,-0.08475828250000028,-0.08430828390624998,0.2256414750000005
-0.033832371562499956,-0.09311277406250001,-0.05898311868012336,0.04725913828124994,-0.09450756767785438,-0.008005464687500036,-0.0884334462499999,-0.0763709410937497,0.21974529234375023
-0.03329017484374996,-0.09027005262458436,-0.057482745970493694,0.04777615140624998,-0.09361657455285469,-0.002809859531250006,-0.09007449328124986,-0.0782126690624999,0.21924745015625038
-0.03153817484375005,-0.0875982362183344,-0.05897231128299373,0.04996206693476544,-0.09435579968749998,-0.005086066406250018,-0.08905277281249986,-0.07648342968750002,0.21750387843750016
-0.034154751562500044,-0.08760752781249988,-0.05711818477387358,0.04838179943476554,-0.09170537640624986,-0.005680579843750005,-0.08809397234374988,-0.07598617046874993,0.22370153630331158
-0.032373006718750104,-0.08547206574958438,-0.05754035775912035,0.05194876271601546,-0.09499225642785435,-0.005196638749999997,-0.08599766062500028,-0.08259954343750035,0.2265891501562494
-0.03198428859375007,-0.08610447340583414,-0.05678948508637347,0.0494794184972655,-0.09410403812499996,-0.0058920490625000085,-0.08571290834355975,-0.07928031203125002,0.22375583156250023
-0.03359563562499997,-0.08854865045291689,-0.057392419703996625,0.049045418750000055,-0.09455897656250009,-0.0036789703124999983,-0.0896425567187501,-0.08252301000000001,0.22708238995037294
-0.03543383062499998,-0.09193993656249978,-0.061170465328996865,0.051795192343749887,-0.09370057734374923,-0.00531541500000002,-0.09048844968749967,-0.08061814390624994,0.2233405002628723
-0.03803870078124993,-0.08856308046874982,-0.05969104932162029,0.047469599062500194,-0.09170389203124982,-0.004375491562499997,-0.08832601749999976,-0.07899983703124996,0.22675063687500038
-0.03503893640625019,-0.08995271232791709,-0.057679136735246994,0.04678904734375009,-0.09323978845910469,-0.006133837812499991,-0.08509059249999996,-0.08084963109375012,0.2241511509908108
-0.035481931249999925,-0.0938450032812499,-0.05842852588412014,0.04771440736679688,-0.09312184377160487,-0.0038761039062499996,-0.08740146375000009,-0.0790674037500002,0.2260069256250011
-0.036884377968749986,-0.09330223685916722,-0.05860489727387337,0.0488676390257813,-0.08938975578124979,-0.004583004843749993,-0.08335889156249998,-0.07270529640625017,0.23005340755331066
-0.036690588906250016,-0.09110811229625154,-0.06041062808811735,0.048761334903515745,-0.08678023158410436,-0.005234405625000007,-0.08362513437500013,-0.07382305328124998,0.22424670500000027
-0.03692330656249994,-0.08432320359375009,-0.05925273680512325,0.04929004000000008,-0.08981075796874988,-0.0043664678124999984,-0.08327002356211861,-0.07360005856205469,0.2254685455220609
-0.038181507031249895,-0.08555152796875001,-0.06177262925174363,0.050452644085547026,-0.08861026890624991,-0.00792982375000003,-0.08641829687499979,-0.0767496240624999,0.22504023328493397
-0.03700889171874989,-0.08404414421874998,-0.06147944918186693,0.04916134093750012,-0.0870975159591042,-0.0077668023437499935,-0.08895298484374999,-0.0741118819995549,0.2251280550000006
-0.03476405796875002,-0.0862177796716671,-0.06151228164887343,0.04985402531249988,-0.08812433750000011,-0.006430382499999985,-0.08672936974980912,-0.07357418796874995,0.22366311531250094
-0.03587219562500013,-0.08828769140624995,-0.0637715972903702,0.04742791406250004,-0.08876132750000025,-0.0036647414062500154,-0.08602684209355939,-0.07505121296875011,0.21788904130331135
-0.03498657703124996,-0.08634984714000131,-0.0648537261432407,0.047847323341015484,-0.09342821046875,-0.0007537845312500008,-0.08589721031249954,-0.08013235421874988,0.21902223140624927
-0.034432447031250056,-0.08754587187500018,-0.06578025461762366,0.04407927412226548,-0.09268714718749985,-0.0050143153125000095,-0.08773223046875009,-0.07668337734375012,0.21296286145956106
-0.03318161093750003,-0.0856226499999999,-0.06432025942449048,0.04482871896601563,-0.09469610437500003,-0.006280932656249995,-0.08961827390625025,-0.07749115468750006,0.21294716562500005
-0.03402999500000003,-0.08413840699958447,-0.06146472260287013,0.044757302091015715,-0.09587988549035453,-0.004787332656250019,-0.08698589318730901,-0.07431439359374994,0.21226807239706197
-0.03495149281250013,-0.08229127984375037,-0.06039756097049399,0.04418228224726569,-0.09529997752160474,-0.0077226076562499964,-0.09017081584355927,-0.07864415890625015,0.21368248916912186
-0.03509513265624992,-0.08290367217166718,-0.05749491961762336,0.04696995052851555,-0.09592019754320956,-0.004757591406250004,-0.08848644434336896,-0.07565730484375006,0.2170077556783103
-0.03622007406249995,-0.08391202139041708,-0.06293693704774703,0.04722814902578134,-0.09297179174035466,-0.008033435468749996,-0.08436652615605951,-0.07371355843749983,0.21801794411581044
-0.03619524734375002,-0.08429917606208427,-0.06158527329774686,0.04540235687499994,-0.08846671312500011,-0.0050903707812499956,-0.08546731593749995,-0.08602910687500015,0.21770625843750055
-0.03832221937499994,-0.08672154265625004,-0.06248751435461399,0.04636820427851563,-0.0888975690841051,-0.002963612656249992,-0.08553774437499996,-0.07932935062500013,0.21760545187499974
-0.036552520937499895,-0.08647004406249997,-0.06256839595399677,0.04556728355703124,-0.08883888752160461,-0.003191488124999993,-0.08535326093750027,-0.08619368515625014,0.21752884620037327
-0.035122182812500014,-0.08611920685916732,-0.06339486169836418,0.04837285199453117,-0.08544273500000006,-0.0027072473437500127,-0.08340108953124988,-0.07602219562499993,0.21933728640624978
-0.03364350328124992,-0.08595341545291715,-0.0632466976727471,0.045306205624999894,-0.0912487167403549,-0.005926919375000021,-0.08413095718750002,-0.07727985937500001,0.2180206035937503
-0.03232670015625001,-0.08799881357791708,-0.061086972064243766,0.047124724710546934,-0.08821134734374984,-0.00366468937499999,-0.08359923865605962,-0.0797323525,0.2233105903124998
-0.03251700609374991,-0.08810594996833405,-0.06159465206424352,0.05077967937500013,-0.09233769703125,-0.006212373125000008,-0.08323606468749985,-0.07636825406250018,0.22319119161581114
-0.03373089031249997,-0.09087496000000007,-0.06049245899262345,0.04791873574453124,-0.09325171051195982,-0.006566504843750018,-0.08760259531250007,-0.08435250484375023,0.22412512520956088
-0.03373460437499987,-0.09028107623416753,-0.059414260744367044,0.04519472443476563,-0.0953100716057096,-0.007956908593749996,-0.09017953240605944,-0.07651145187499991,0.2264313412500013
-0.034398556406250044,-0.08823070231208426,-0.06135419675174357,0.04581887812499976,-0.09742504671874995,-0.013238594687500082,-0.08751903578124978,-0.07502707062499978,0.2215622253658112
-0.03444342203124991,-0.0885226449683341,-0.06337526822787044,0.05248576828125029,-0.10064551765624957,-0.01231632312499999,-0.08802419731211839,-0.08349351968749971,0.22824479864706126
-0.03243243718750002,-0.09053839309333428,-0.06232603690799377,0.05021690546874998,-0.0953575307812499,-0.010052155156250003,-0.08653808890625006,-0.07411188562500004,0.22639923171875
-0.03405577765625006,-0.08998974826541707,-0.060135914338117206,0.04870325240351564,-0.09672418734375024,-0.006416991249999987,-0.08846018296875008,-0.08433445062499995,0.22753855948162255
-0.03445631374999999,-0.09093858842166737,-0.06096761050174362,0.04730256693476562,-0.09719553767785483,-0.0055360851562500125,-0.08862986249999995,-0.07855538824955452,0.22713781458456064
-0.03382115249999995,-0.09087879029666725,-0.06112871786199059,0.048298378497265586,-0.09406644265625003,-0.006321402031249995,-0.09124254687500018,-0.08162473156249994,0.22745864359375
-0.03447964593749999,-0.08920843718749996,-0.058277567705740906,0.047887015684765465,-0.09075682000000018,-0.0037098223437500074,-0.08912565021855942,-0.08186732593749971,0.22881759380331
-0.03395406390625,-0.08903665014041716,-0.05738328447787034,0.04751902359374986,-0.08903964874999995,-0.004968232968749993,-0.08805242162480902,-0.08111623796874999,0.22695868380331086
-0.03402507953125004,-0.086043590765417,-0.05589437091711381,0.04477940890624987,-0.08940900359375034,-0.002571069843750007,-0.08866842124999984,-0.08801616515625003,0.2306893583878726
-0.033240273593749904,-0.08518570420291742,-0.057384759720493735,0.04225505000000005,-0.08942724080285493,-0.002865673906249992,-0.0888860220312499,-0.08720552765625017,0.2314492959375004
-0.03431153109375014,-0.08316691076541727,-0.05908591722049378,0.04397320886953131,-0.0917940950216048,-0.002879130312500006,-0.09250729140624993,-0.08761472968750002,0.22948333484374914
-0.03215114140625004,-0.08476787248416721,-0.05941449689149694,0.045648010059765716,-0.0906349278341046,-0.0009370465625000005,-0.08965933959355951,-0.09141909453124987,0.23007872927206147
-0.03354267812500003,-0.08494182029666683,-0.05888145032899697,0.04783158490351558,-0.09054839890625019,-0.004037175000000005,-0.08824967718750006,-0.08941996234374992,0.22908530109374986
-0.03489865031250003,-0.08788094574958433,-0.05669874899262345,0.05003371984375015,-0.0916596206250004,-0.004093632500000002,-0.08859434996836889,-0.08754854750000016,0.23525633515625025
-0.03637595953125003,-0.08913023592166727,-0.05873305095399705,0.04718917234374999,-0.09364094814660474,-0.003703102656250009,-0.08302777640624986,-0.08761717390624973,0.23488315052206155
-0.032073838437500043,-0.09168742685916725,-0.059588796648873385,0.0450961720910158,-0.09324427549035497,-0.001862982500000005,-0.08466792906250008,-0.0846965870312501,0.235311640937501
-0.031010617500000007,-0.0878988020312499,-0.05964146916537036,0.04687397484375008,-0.08908138906250024,-0.0014473704687499964,-0.0838716898437497,-0.08082800484374994,0.23939938109375
-0.03222264046875003,-0.09334064890624984,-0.06108268993012339,0.047459022091015435,-0.08919176799035462,-0.0054078675000000034,-0.08434163593749981,-0.08516529031250013,0.23888927041912203
-0.03334091312499992,-0.09173344279666745,-0.05914043966711408,0.04867346365351565,-0.09515039593750002,-0.004450785000000001,-0.08855633781250002,-0.07950062734375007,0.23859445999999995
-0.031003959999999914,-0.08507958482791729,-0.05998334494662052,0.04571636031249993,-0.09080045093750014,-0.006835794843750001,-0.08774357046875016,-0.08544922015624992,0.2328055840661833
-0.02996532609374996,-0.08441565718749983,-0.05866042095399692,0.04637949552851546,-0.0900597996874999,-0.005620985468749953,-0.08674996500000001,-0.08747160593750027,0.23271710875000082
-0.031249209062500043,-0.08690987170291693,-0.05855275154211422,0.04525022390625012,-0.09202660660570934,-0.0033147379687499846,-0.08625405678105932,-0.08294667906250001,0.2304259995845622
-0.029656803749999936,-0.08399177854625156,-0.059959962047746874,0.04408414515624999,-0.09344101859375024,-0.006198501250000015,-0.08603030381230947,-0.08807692375000013,0.22988720823162137
-0.03136496578125004,-0.08085934576541709,-0.059480357759120334,0.04526158062500005,-0.09235015113695953,-0.005857354218750005,-0.08597473662480964,-0.07771665984374981,0.23315433421874887
-0.02911670578125005,-0.08053458076541714,-0.06098856472049354,0.04822227459101565,-0.09346492379320923,-0.007885751562499982,-0.08767403140625013,-0.07873537184330494,0.2331814285937498
-0.028292562812499956,-0.08456743953125027,-0.058746291681867,0.04813747406249999,-0.09253626908410471,-0.006551519218750001,-0.08546510796874986,-0.07944852812499997,0.2349677333345607
-0.02841749734375003,-0.08509660309333418,-0.056413704564243744,0.04941569343750014,-0.09310644095910472,-0.004058417343749986,-0.08440346537480906,-0.08300462062500014,0.23450436640624986
-0.03100575734375004,-0.08850999732791712,-0.05811449173524696,0.04862120796874996,-0.09210517218749999,-0.003882347187499998,-0.08209522271855921,-0.07965421046875011,0.2396992615624994
-0.03368788453125005,-0.08936411343749995,-0.056764420867623455,0.049157431153515334,-0.0904762583028546,-0.002443685000000005,-0.08290781209355956,-0.08683819874999997,0.2402010588566224
-0.03343045593749996,-0.08485523873416723,-0.057324490571620375,0.051019913906250214,-0.08716097799035502,-0.003079149843749996,-0.08241906146855943,-0.08604267218749989,0.23579147796875075
-0.0321068228125,-0.08258950481208414,-0.05675712064149678,0.05068892392929687,-0.08729781203124967,-0.0022190623437500045,-0.0857406700000003,-0.08397966656250007,0.23490570093750004
-0.03127572078124994,-0.0829858893433344,-0.05859236824436689,0.048318193809765396,-0.08840696874999972,-0.003203755156249993,-0.08751599631230944,-0.07975474312499997,0.2329256267187497
-0.031260061406249984,-0.0865801232495839,-0.05835957876649688,0.04691487240351565,-0.09049821861535498,-0.002746016718749999,-0.08408869796875018,-0.08612689437500047,0.23415797031250032
-0.03290883468749982,-0.08614311981208476,-0.058417477985247004,0.046687906309765825,-0.0925945262499997,-0.004863504062499992,-0.0851126740625,-0.08749341203124997,0.23561376500000047
-0.03271552984375005,-0.08422852373416725,-0.05909363402561721,0.0501409857812501,-0.09523604734375024,-0.00905913609374997,-0.08577122187499991,-0.08382571953125001,0.23269296906250034
-0.03256019171875001,-0.08592584278083441,-0.059855140102870574,0.051130187656249874,-0.09320725734375004,-0.00605837124999998,-0.0882930756249997,-0.08439597953125019,0.23501907692831137
-0.031102201718750097,-0.08767937468750044,-0.06102045699436708,0.049650350781249804,-0.09409341361535477,-0.006212605781249989,-0.08680541125000005,-0.07889267062499983,0.23096303135662094
-0.03191298062499996,-0.0884257459375002,-0.05858411010287021,0.04811555031250004,-0.09092151234374996,-0.006232901874999991,-0.08689015334355935,-0.0803012951562499,0.2352345573437511
-0.029645887812500025,-0.08428850606208454,-0.05663864626649691,0.048408837031249964,-0.09489923187499982,-0.006167646718750007,-0.08648306312500009,-0.07865849437499989,0.23036922953125016
-0.02916235703125006,-0.0835273337500001,-0.05667255565799371,0.04842774505976563,-0.09186334017785504,-0.004596752968750012,-0.08781566765624986,-0.08014209140625023,0.22407518859375064
-0.0293056415625,-0.08462621826541733,-0.0572360061102468,0.04623713740351551,-0.09453702345910447,-0.0022009456249999977,-0.08729344046875004,-0.07346826015625009,0.2214087788566221
-0.03051616437499995,-0.0890985490466672,-0.05962585090061727,0.04710231771601576,-0.0947079664062501,-0.005541271718749995,-0.08647536606211918,-0.07219661921874992,0.2140779300000001
-0.03255766750000011,-0.087798262796667,-0.05788193690799392,0.048908534843750254,-0.0945193086153548,-0.005428750781250004,-0.08515225178105922,-0.07136357374999996,0.21571881370037135
-0.031960602031249945,-0.0890060860620845,-0.05545598576086398,0.049373106153515506,-0.09251425781250029,-0.007760546874999973,-0.0867172625,-0.0741485035937501,0.2139619546875001
-0.030953458906249943,-0.08916199685916709,-0.05436601753299371,0.05199357343750001,-0.09438472171875036,-0.010520988281250003,-0.09289737562499992,-0.07202194496830426,0.21558566437500104
